id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
12175387,2018/03/03 1:57 AM UTC,2018-03-03,,UTC,false,409745,maggieschedl,2018-05-05 22:10:34 UTC,2018-05-05 22:52:46 UTC,research,,https://www.inaturalist.org/observations/12175387,https://static.inaturalist.org/photos/17480451/medium.jpg?1525558008,,"",,false,1,0,false,,"Santa Barbara County, US-CA, US",34.0468130539,-119.5613240291,244,,obscured,true,,,Island Fox,Urocyon littoralis,Island Fox,Mammalia,42077
12175388,2017/10/21 1:05 PM UTC,2017-10-21,,UTC,false,409745,maggieschedl,2018-05-05 22:10:34 UTC,2020-02-16 02:49:28 UTC,research,,https://www.inaturalist.org/observations/12175388,https://static.inaturalist.org/photos/17480487/medium.jpg?1525558047,,"",,false,1,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.0945730109,-119.7714146534,244,,obscured,true,,,Island Scrub-Jay,Aphelocoma insularis,Island Scrub-Jay,Aves,7845
12213944,Fri Aug 25 2017 14:12:54 GMT-0700 (PDT),2017-08-25,2017-08-25 21:12:54 UTC,Pacific Time (US & Canada),,943450,darmidge,2018-05-06 23:34:02 UTC,2019-01-20 23:29:19 UTC,research,,https://www.inaturalist.org/observations/12213944,https://static.inaturalist.org/photos/17548589/medium.jpg?1525649655,,"",,false,2,0,false,3,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.1542645381,-119.9589204866,6275,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
12214024,Fri Aug 25 2017 08:47:29 GMT-0700 (PDT),2017-08-25,2017-08-25 15:47:29 UTC,Pacific Time (US & Canada),false,943450,darmidge,2018-05-06 23:36:39 UTC,2018-05-07 01:31:33 UTC,research,,https://www.inaturalist.org/observations/12214024,https://static.inaturalist.org/photos/17548739/medium.jpg?1525649808,,"",,false,1,0,false,3,"North Pacific Ocean, , , US",34.1030772681,-119.6310489865,16130,,,false,,,Long-beaked Common Dolphin,Delphinus capensis,Long-beaked Common Dolphin,Mammalia,41525
12257200,2016/02/27 10:11 AM PST,2016-02-27,2016-02-27 18:11:00 UTC,Pacific Time (US & Canada),false,770371,janeyd,2018-05-08 04:02:42 UTC,2018-05-08 08:48:23 UTC,needs_id,,https://www.inaturalist.org/observations/12257200,https://static.inaturalist.org/photos/17622783/medium.jpg?1525751227,,"",,false,0,0,false,,"California 93001, USA",34.1028420995,-119.4966012609,23422,,,false,,,Long-beaked Common Dolphin,Delphinus capensis,Long-beaked Common Dolphin,Mammalia,41525
12287589,2018/05/04 5:33 PM EDT,2018-05-04,2018-05-04 21:33:00 UTC,Eastern Time (US & Canada),,740274,alaynam,2018-05-09 05:14:39 UTC,2018-06-21 22:26:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12287589,https://static.inaturalist.org/photos/17674625/medium.jpeg?1525842614,,"",,false,2,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",33.9678155235,-119.7654728701,,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
12287770,2018/05/05 8:41 AM EDT,2018-05-05,2018-05-05 12:41:00 UTC,Eastern Time (US & Canada),true,740274,alaynam,2018-05-09 05:24:34 UTC,2018-05-09 06:38:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12287770,https://static.inaturalist.org/photos/17675029/medium.jpeg?1525843452,,"",,false,1,0,false,,"Santa Barbara County, CA, USA",33.9932483333,-119.7057833333,,,open,false,,,Acorn Woodpecker,Melanerpes formicivorus,Acorn Woodpecker,Aves,18209
12287902,2018/05/05 9:38 AM EDT,2018-05-05,2018-05-05 13:38:00 UTC,Eastern Time (US & Canada),false,740274,alaynam,2018-05-09 05:33:52 UTC,2019-09-27 21:32:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12287902,https://static.inaturalist.org/photos/17675116/medium.jpeg?1525843658,,"",,false,3,0,false,,"Santa Barbara County, CA, USA",33.99584,-119.717035,20,,open,false,,,Common Side-blotched Lizard,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
12287922,2018/05/05 9:40 AM EDT,2018-05-05,2018-05-05 13:40:00 UTC,Eastern Time (US & Canada),false,740274,alaynam,2018-05-09 05:35:06 UTC,2019-09-27 21:32:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12287922,https://static.inaturalist.org/photos/17675345/medium.jpeg?1525844085,,"",,false,3,0,false,,"Santa Barbara County, CA, USA",33.9959033333,-119.7170233333,,,open,false,,,Common Side-blotched Lizard,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
12485485,Sat May 05 2018 15:18:26 GMT-0500 (CDT),2018-05-05,2018-05-05 20:18:26 UTC,Central Time (US & Canada),,332204,siouxtex,2018-05-15 17:07:54 UTC,2018-06-25 16:31:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12485485,https://static.inaturalist.org/photos/18019893/medium.jpg?1526404079,,"",,false,2,0,false,3,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.1913404967,-119.783612168,8505,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
12505352,Sat May 05 2018 13:51:58 GMT-0500 (CDT),2018-05-05,2018-05-05 18:51:58 UTC,Central Time (US & Canada),false,332204,siouxtex,2018-05-16 03:34:41 UTC,2020-02-16 02:49:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12505352,https://static.inaturalist.org/photos/18052908/medium.jpg?1526441685,,"",,false,1,0,false,3,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.1948132366,-119.7725839448,7515,,obscured,true,,,Island Scrub-Jay,Aphelocoma insularis,Island Scrub-Jay,Aves,7845
12586416,2018-05-12 11:47:14 AM PDT,2018-05-12,2018-05-12 18:47:14 UTC,Pacific Time (US & Canada),false,349823,elntangle,2018-05-18 21:07:39 UTC,2018-06-21 22:18:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12586416,https://static.inaturalist.org/photos/18190558/medium.jpeg?1526677661,,"",,false,3,0,false,2,"Santa Barbara County, US-CA, US",34.1136097067,-119.4637950026,516,,obscured,true,gps,gps,Island Fox,Urocyon littoralis,Island Fox,Mammalia,42077
12586419,2018-05-12 12:01:25 PM PDT,2018-05-12,2018-05-12 19:01:25 UTC,Pacific Time (US & Canada),false,349823,elntangle,2018-05-18 21:07:46 UTC,2018-05-20 15:25:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12586419,https://static.inaturalist.org/photos/18190566/medium.jpg?1526677669,,"",,false,1,0,false,2,"Smugglers Rd, Ventura, CA 93001, USA",34.0482972658,-119.5598011091,16511,,open,false,gps,gps,Common Raven,Corvus corax,Common Raven,Aves,8010
12586423,2018-05-12 12:40:09 PM PDT,2018-05-12,2018-05-12 19:40:09 UTC,Pacific Time (US & Canada),false,349823,elntangle,2018-05-18 21:07:53 UTC,2020-02-16 02:49:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12586423,https://static.inaturalist.org/photos/18190571/medium.jpg?1526677675,,"",,false,1,0,false,2,"Santa Barbara County, US-CA, US",34.091597595,-119.5319682472,1032,,obscured,true,gps,gps,Island Scrub-Jay,Aphelocoma insularis,Island Scrub-Jay,Aves,7845
12586431,2018-05-12 3:12:12 PM PDT,2018-05-12,2018-05-12 22:12:12 UTC,Pacific Time (US & Canada),,349823,elntangle,2018-05-18 21:08:00 UTC,2019-09-27 18:05:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12586431,https://static.inaturalist.org/photos/18190578/medium.jpeg?1526677682,,"",,false,2,0,false,2,"Potato Harbor Rd, Ventura, CA 93001, USA",34.048272264,-119.5668060333,1032,,open,false,gps,gps,Western Side-blotched Lizard,Uta stansburiana elegans,Western Side-blotched Lizard,Reptilia,36100
12677511,2010/09/03 7:52 AM PDT,2010-09-03,2010-09-03 14:52:00 UTC,Pacific Time (US & Canada),,203546,tbarnhart,2018-05-21 14:55:50 UTC,2019-03-01 04:14:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12677511,https://static.inaturalist.org/photos/18349103/medium.jpg?1526914341,,"",,false,4,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",33.9971375093,-120.1382631888,13083,,obscured,true,,,Channel Islands Spotted Skunk,Spilogale gracilis amphiala,Channel Islands Spotted Skunk,Mammalia,210603
12677512,2010/09/04 7:52 AM PDT,2010-09-04,2010-09-04 14:52:00 UTC,Pacific Time (US & Canada),false,203546,tbarnhart,2018-05-21 14:55:50 UTC,2020-01-21 02:01:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12677512,https://static.inaturalist.org/photos/18349106/medium.jpg?1526914344,,"",,false,3,0,false,,Santa Rosa Island,33.9866431531,-120.2041567307,6134,,open,false,,,Northern Elephant Seal,Mirounga angustirostris,Northern Elephant Seal,Mammalia,41728
12677829,2018/04/20 1:32 PM EDT,2018-04-20,2018-04-20 17:32:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-21 15:08:57 UTC,2018-05-22 07:07:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/12677829,https://static.inaturalist.org/photos/18349740/medium.jpeg?1526915198,,"",Pod of >1000,false,1,0,false,,"Santa Barbara County, CA, USA",34.0663119647,-119.6321868896,5000,,,false,,,Long-beaked Common Dolphin,Delphinus capensis,Long-beaked Common Dolphin,Mammalia,41525
12677830,2018/04/20 1:32 PM EDT,2018-04-20,2018-04-20 17:32:00 UTC,Eastern Time (US & Canada),,975206,micahfreedman,2018-05-21 15:08:57 UTC,2018-05-22 07:07:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/12677830,https://static.inaturalist.org/photos/18349716/medium.jpeg?1526915185,,"",Pod of >1000,false,0,0,false,,"Santa Barbara County, CA, USA",34.0663119647,-119.6321868896,5000,,,false,,,Common Dolphins,Delphinus,Common Dolphins,Mammalia,41524
12677831,2018/04/20 1:33 PM EDT,2018-04-20,2018-04-20 17:33:00 UTC,Eastern Time (US & Canada),,975206,micahfreedman,2018-05-21 15:08:57 UTC,2018-05-22 07:08:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/12677831,https://static.inaturalist.org/photos/18349763/medium.jpeg?1526915219,,"",Pod of >1000,false,0,0,false,,"Santa Barbara County, CA, USA",34.0663119647,-119.6321868896,5000,,,false,,,Common Dolphins,Delphinus,Common Dolphins,Mammalia,41524
12678022,2018/04/21 11:46 AM EDT,2018-04-21,2018-04-21 15:46:00 UTC,Eastern Time (US & Canada),,975206,micahfreedman,2018-05-21 15:15:59 UTC,2018-07-04 22:19:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12678022,https://static.inaturalist.org/photos/18350092/medium.jpeg?1526915628,,"",,false,3,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",33.846520879,-119.7700305692,1000,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
12678023,2018/04/21 11:59 AM EDT,2018-04-21,2018-04-21 15:59:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-21 15:15:59 UTC,2018-05-21 15:33:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12678023,https://static.inaturalist.org/photos/18350144/medium.jpeg?1526915688,,"",,false,1,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",33.9755246885,-119.731241804,1000,,obscured,true,,,Island Scrub-Jay,Aphelocoma insularis,Island Scrub-Jay,Aves,7845
12678216,2018/04/21 1:14 PM EDT,2018-04-21,2018-04-21 17:14:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-21 15:23:11 UTC,2019-09-27 21:31:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12678216,https://static.inaturalist.org/photos/18350336/medium.jpeg?1526915867,,"",,false,3,0,false,,"Santa Barbara County, CA, USA",33.9766770249,-119.7108078003,1000,,open,false,,,Common Side-blotched Lizard,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
12685377,2017/10/06 6:09 PM EDT,2017-10-06,2017-10-06 22:09:00 UTC,Eastern Time (US & Canada),,975206,micahfreedman,2018-05-21 19:25:32 UTC,2018-06-19 21:54:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12685377,https://static.inaturalist.org/photos/18362652/medium.jpeg?1526930679,,"",,false,2,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.0280754291,-119.7300311953,3000,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
12803059,2015/03/25 5:46 PM EDT,2015-03-25,2015-03-25 21:46:00 UTC,Eastern Time (US & Canada),true,975206,micahfreedman,2018-05-25 17:16:03 UTC,2018-05-25 21:12:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12803059,https://static.inaturalist.org/photos/18564308/medium.jpeg?1527268523,,"",,false,2,0,false,,"Santa Barbara County, CA, USA",33.9800934233,-119.7705459595,2000,,,false,,,Baja California Tree Frog,Pseudacris hypochondriaca,Baja California Tree Frog,Amphibia,120719
12803306,2015/03/25 8:02 PM EDT,2015-03-25,2015-03-26 00:02:00 UTC,Eastern Time (US & Canada),,975206,micahfreedman,2018-05-25 17:26:09 UTC,2018-06-25 16:18:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12803306,https://static.inaturalist.org/photos/18564853/medium.jpeg?1527269126,,"",,false,2,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",33.9707418198,-119.7363705389,2000,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
12803349,2015/03/25 8:46 PM EDT,2015-03-25,2015-03-26 00:46:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-25 17:28:47 UTC,2018-05-25 19:58:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12803349,https://static.inaturalist.org/photos/18564922/medium.jpeg?1527269218,,"",,false,1,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",33.9269282824,-119.7784377274,2000,,obscured,true,,,Island Scrub-Jay,Aphelocoma insularis,Island Scrub-Jay,Aves,7845
12803354,2015/03/26 12:37 PM EDT,2015-03-26,2015-03-26 16:37:00 UTC,Eastern Time (US & Canada),,975206,micahfreedman,2018-05-25 17:28:49 UTC,2019-05-07 08:43:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12803354,https://static.inaturalist.org/photos/18564945/medium.jpeg?1527269263,,"",Dead on a dirt road,false,4,0,false,,"Santa Cruz Island, California 93001, USA",33.9981598158,-119.7211322082,2000,,,false,,,Santa Cruz Gopher Snake,Pituophis catenifer pumilus,Santa Cruz Gopher Snake,Reptilia,237949
12807380,Thu Sep 14 2017 15:25:50 GMT-0600 (MDT),2017-09-14,2017-09-14 21:25:50 UTC,Mountain Time (US & Canada),,986896,julie269,2018-05-25 20:09:11 UTC,2018-11-25 04:41:11 UTC,research,,https://www.inaturalist.org/observations/12807380,https://static.inaturalist.org/photos/18572237/medium.jpg?1527278957,,"",,false,2,0,false,3,"Santa Barbara County, US-CA, US",34.1501219344,-119.4469833194,5,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
12821497,2015/03/27 1:58 PM EDT,2015-03-27,2015-03-27 17:58:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-26 09:17:38 UTC,2019-10-26 23:38:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12821497,https://static.inaturalist.org/photos/18596736/medium.jpeg?1527325990,,"",,false,2,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.166214799,-119.8517756174,8471,,obscured,true,,,Island Scrub-Jay,Aphelocoma insularis,Island Scrub-Jay,Aves,7845
12821726,2015/03/28 12:32 PM EDT,2015-03-28,2015-03-28 16:32:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-26 09:37:22 UTC,2018-05-26 15:04:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12821726,https://static.inaturalist.org/photos/18597094/medium.jpeg?1527327024,,"",,false,1,0,false,,"Santa Barbara County, CA, USA",34.0196566973,-119.6915817261,1000,,open,false,,,California Quail,Callipepla californica,California Quail,Aves,1409
12821738,2015/03/28 4:20 PM EDT,2015-03-28,2015-03-28 20:20:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-26 09:37:31 UTC,2018-05-26 15:10:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12821738,https://static.inaturalist.org/photos/18597223/medium.jpeg?1527327251,,"",,false,1,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.0145233827,-119.7537604694,1000,,obscured,true,,,Island Scrub-Jay,Aphelocoma insularis,Island Scrub-Jay,Aves,7845
12822584,2015/06/25 5:33 PM EDT,2015-06-25,2015-06-25 21:33:00 UTC,Eastern Time (US & Canada),,975206,micahfreedman,2018-05-26 10:58:18 UTC,2018-06-21 22:12:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12822584,https://static.inaturalist.org/photos/18598795/medium.jpeg?1527332168,,"",,false,3,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.1683968711,-119.6274649264,4733,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
12822585,2015/06/25 8:50 PM EDT,2015-06-25,2015-06-26 00:50:00 UTC,Eastern Time (US & Canada),,975206,micahfreedman,2018-05-26 10:58:19 UTC,2018-06-21 22:12:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12822585,https://static.inaturalist.org/photos/18598822/medium.jpeg?1527332272,,"",,false,3,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.1317693931,-119.781034931,4733,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
12850549,2015/06/30 4:28 PM EDT,2015-06-30,2015-06-30 20:28:00 UTC,Eastern Time (US & Canada),,975206,micahfreedman,2018-05-27 05:22:37 UTC,2019-07-14 18:20:05 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/12850549,https://static.inaturalist.org/photos/18647319/medium.jpeg?1527398032,,"",remains of the now-extirpated elk on Santa Rosa Island,false,3,0,false,,"Santa Barbara County, CA, USA",33.9454508891,-120.13356807,3448,,open,false,,,Roosevelt Elk,Cervidae,Deer,Mammalia,42158
12850926,2015/07/01 2:37 PM EDT,2015-07-01,2015-07-01 18:37:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-27 05:51:18 UTC,2018-06-03 15:24:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12850926,https://static.inaturalist.org/photos/18647947/medium.jpeg?1527399878,,"",,false,3,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",33.9938549949,-120.0454060338,3220,,obscured,true,,,Larus heermanni,Larus heermanni,Heermann's Gull,Aves,4353
12850928,2015/07/01 2:37 PM EDT,2015-07-01,2015-07-01 18:37:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-27 05:51:19 UTC,2018-05-27 08:27:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12850928,https://static.inaturalist.org/photos/18648138/medium.jpeg?1527400215,,"",,false,1,0,false,,"Santa Barbara County, CA, USA",33.9843651768,-120.0448602143,3220,,open,false,,,Brown Pelican,Pelecanus occidentalis,Brown Pelican,Aves,4328
12854266,2015/09/08 5:57 PM EDT,2015-09-08,2015-09-08 21:57:00 UTC,Eastern Time (US & Canada),,975206,micahfreedman,2018-05-27 11:16:53 UTC,2019-09-10 17:07:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12854266,https://static.inaturalist.org/photos/18652818/medium.jpeg?1527416040,,"",Part of a small herd that roams wild around Carrington Point,false,3,0,false,,"Santa Barbara County, CA, USA",34.0042883859,-120.0675196032,1667,,,false,,,Domestic Horse,Equus caballus,Domestic Horse,Mammalia,209233
12882434,2016/02/14 8:54 PM EST,2016-02-14,2016-02-15 01:54:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-28 03:39:22 UTC,2019-04-03 10:21:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12882434,https://static.inaturalist.org/photos/18702560/medium.jpeg?1527478674,,"",,false,4,0,false,,"Santa Barbara County, CA, USA",34.0023998558,-120.0649163535,2688,,open,false,,,Harbor Seal,Phoca vitulina,Harbor Seal,Mammalia,41708
12883510,2016/02/18 4:57 PM EST,2016-02-18,2016-02-18 21:57:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-28 04:35:44 UTC,2018-05-28 07:27:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12883510,https://static.inaturalist.org/photos/18703007/medium.jpeg?1527479323,,"",,false,1,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",33.8617330783,-119.6754857113,488,,obscured,true,,,Island Scrub-Jay,Aphelocoma insularis,Island Scrub-Jay,Aves,7845
12883515,2016/02/20 5:11 PM EST,2016-02-20,2016-02-20 22:11:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-28 04:35:46 UTC,2018-06-21 15:58:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12883515,https://static.inaturalist.org/photos/18703485/medium.jpeg?1527480052,,"",,false,2,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.1135286409,-119.706092705,488,,obscured,true,,,Island Fox,Urocyon littoralis,Island Fox,Mammalia,42077
12883516,2016/02/20 3:47 PM EST,2016-02-20,2016-02-20 20:47:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-28 04:35:46 UTC,2018-06-21 15:58:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12883516,https://static.inaturalist.org/photos/18703351/medium.jpeg?1527479836,,"",,false,2,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.0401088621,-119.8897907553,1000,,obscured,true,,,Island Fox,Urocyon littoralis,Island Fox,Mammalia,42077
12890316,2016/12/11 11:20 AM EST,2016-12-11,2016-12-11 16:20:00 UTC,Eastern Time (US & Canada),false,975206,micahfreedman,2018-05-28 13:41:27 UTC,2018-06-21 15:58:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12890316,https://static.inaturalist.org/photos/18716787/medium.jpg?1527514875,,"",Eating toyon berries,false,2,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.1904052654,-119.6826210627,1122,,obscured,true,,,Island Fox,Urocyon littoralis,Island Fox,Mammalia,42077
12898902,Wed Mar 28 2018 16:34:29 GMT-0700 (PDT),2018-03-28,2018-03-28 23:34:29 UTC,Pacific Time (US & Canada),false,990771,kibby,2018-05-28 18:24:53 UTC,2018-06-21 22:11:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12898902,https://static.inaturalist.org/photos/18731318/medium.jpg?1527531924,,"",,false,2,0,false,3,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",33.9397815108,-119.77117457,10,,obscured,true,,,Island Fox,Urocyon littoralis,Island Fox,Mammalia,42077
12953275,2006/06/26 2:48 PM PDT,2006-06-26,2006-06-26 21:48:00 UTC,Pacific Time (US & Canada),false,19563,henicorhina,2018-05-30 14:43:20 UTC,2018-05-30 15:01:38 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/12953275,https://static.inaturalist.org/photos/18828349/medium.jpeg?1527691323,,"",,false,2,0,false,,"Prisoner's Harbor, Santa Barbara County, CA, USA",34.0183761606,-119.6828699112,122,,open,false,,,Allen's Hummingbird,Selasphorus sasin,Allen's Hummingbird,Aves,6359
12953276,2006/06/26 3:10 PM PDT,2006-06-26,2006-06-26 22:10:00 UTC,Pacific Time (US & Canada),,19563,henicorhina,2018-05-30 14:43:20 UTC,2018-05-30 23:43:29 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/12953276,https://static.inaturalist.org/photos/18828359/medium.jpeg?1527691340,,"",,false,1,0,false,,"Prisoner's Harbor, Santa Barbara County, CA, USA",34.0183761606,-119.6828699112,122,,,false,,,Island Fence Lizard,Sceloporus occidentalis becki,Island Fence Lizard,Reptilia,36210
12972712,Wed May 30 2018 12:35:08 GMT-0700 (PDT),2018-05-30,2018-05-30 19:35:08 UTC,Pacific Time (US & Canada),false,598570,mickeyb,2018-05-31 02:42:50 UTC,2018-06-21 00:28:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12972712,https://static.inaturalist.org/photos/18862169/medium.jpg?1527734574,,"",,false,2,0,false,3,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.0948607657,-119.7325227942,5,,obscured,true,,,Island Fox,Urocyon littoralis,Island Fox,Mammalia,42077
13106468,2018-06-02,2018-06-02,,Pacific Time (US & Canada),,511785,sflax,2018-06-04 06:41:18 UTC,2018-06-19 21:41:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13106468,https://static.inaturalist.org/photos/19101495/medium.jpeg?1528094480,,"",,false,2,0,false,2,,34.2969906657,-119.5184137386,16511,,obscured,true,gps,gps,California sheephead,Semicossyphus pulcher,California sheephead,Actinopterygii,53699
13157181,2016/08/21 12:01 PM -0500,2016-08-21,2016-08-21 17:01:00 UTC,Bogota,,134944,laurakeene,2018-06-05 22:16:04 UTC,2019-03-02 19:58:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13157181,https://static.inaturalist.org/photos/19198093/medium.jpg?1528236797,,"",,false,3,0,false,,"Santa Barbara County, US-CA, US",34.0070834189,-119.516615385,777,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
13163946,Tue Jun 05 2018 14:49:36 GMT-0700 (PDT),2018-06-05,2018-06-05 21:49:36 UTC,Pacific Time (US & Canada),,277896,noaboa,2018-06-06 02:09:37 UTC,2018-06-07 01:42:36 UTC,needs_id,,https://www.inaturalist.org/observations/13163946,https://static.inaturalist.org/photos/19215714/medium.jpg?1528250987,,"",,false,0,0,false,3,"Channel Islands National Park, , CA, US",34.0481305,-119.55448,24,,,false,,,,Passeriformes,Perching Birds,Aves,7251
